"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills"
"tree_3878" 4005.7632 8261.063 73192.897 376.1 0.692452830188679 -106.229439623391 0.891715053052938 0.0455268286902061 7.63286153605194e-05 2.34246452881996e-85 1.13189739585526e-195 0 1 1 0
"tree_3879" 4005.7632 8265.563 73192.897 376.1 0.692452830188679 -106.341777766594 0.891653254124869 0.0455020426315788 7.63286153605194e-05 2.37763976040318e-85 1.34257803928304e-195 0 1 1 0
"tree_3880" 4005.7632 8262.263 73192.897 376.1 0.692452830188679 -106.259396461578 0.891698573338786 0.0455202164346499 7.63286153605194e-05 2.3517935203125e-85 1.1846196319091e-195 0 1 1 0
"tree_3881" 4005.7632 8261.063 73192.897 376.1 0.690566037735849 -106.229439623391 0.891715053052938 0.0455268286902061 0.000141879755724748 2.34246452881996e-85 1.13189739585526e-195 0 1 1 0
"tree_3882" 4005.7632 8262.263 73192.897 376.1 0.692452830188679 -106.259396461578 0.891698573338786 0.0455202164346499 7.63286153605194e-05 2.3517935203125e-85 1.1846196319091e-195 0 1 1 0
"tree_3883" 4005.7632 8227.563 73192.897 376.1 0.690566037735849 -105.393144557322 0.892175111739672 0.045712199347486 0.000141879755724748 2.09641385751242e-85 3.16883581483364e-196 0 1 1 0
"tree_3884" 4005.7632 8262.263 73192.897 376.1 0.692452830188679 -106.259396461578 0.891698573338786 0.0455202164346499 7.63286153605194e-05 2.3517935203125e-85 1.1846196319091e-195 0 1 1 0
"tree_3885" 4005.7632 8243.363 73192.897 376.1 0.690566037735849 -105.787576260124 0.891958128836675 0.04562458307368 0.000141879755724748 2.20907266114828e-85 5.77964299913288e-196 0 1 1 0
"tree_3886" 4005.7632 8250.763 73192.897 376.1 0.692452830188679 -105.972310095614 0.89185650393274 0.0455836629897138 7.63286153605194e-05 2.26389369533579e-85 7.65601240591206e-196 0 1 1 0
"tree_3887" 4005.7632 8262.263 73192.897 376.1 0.692452830188679 -106.259396461578 0.891698573338786 0.0455202164346499 7.63286153605194e-05 2.3517935203125e-85 1.1846196319091e-195 0 1 1 0
"tree_3888" 4005.7632 8211.063 73192.897 376.1 0.690566037735849 -104.981238032243 0.892401707809257 0.0458040572822301 0.000141879755724748 1.98487694330187e-85 1.69005570557336e-196 0 1 1 0
"tree_3889" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3890" 4005.7632 8254.063 73192.897 376.1 0.692452830188679 -106.05469140063 0.891811184718822 0.0455654384998031 7.63286153605194e-05 2.28877639078423e-85 8.6781011349643e-196 0 1 1 0
"tree_3891" 4005.7632 8265.563 73192.897 376.1 0.692452830188679 -106.341777766594 0.891653254124869 0.0455020426315788 7.63286153605194e-05 2.37763976040318e-85 1.34257803928304e-195 0 1 1 0
"tree_3892" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3893" 4005.7632 8233.593 73192.897 376.1 0.690566037735849 -105.543677669214 0.89209230117606 0.0456787213067248 0.000141879755724748 2.13871702785599e-85 3.98618670426677e-196 0 1 1 0
"tree_3894" 4005.7632 8261.063 73192.897 376.1 0.692452830188679 -106.229439623391 0.891715053052938 0.0455268286902061 7.63286153605194e-05 2.34246452881996e-85 1.13189739585526e-195 0 1 1 0
"tree_3895" 4005.7632 8195.463 73192.897 376.1 0.694339622641509 -104.591799135805 0.892615944093229 0.045891244948577 4.00686858393974e-05 1.8848732430191e-85 9.31931598871779e-197 0 1 1 0
"tree_3896" 4005.7632 8204.063 73192.897 376.1 0.694339622641509 -104.806489809483 0.892497839475142 0.0458431389422534 4.00686858393974e-05 1.93936519167357e-85 1.29404405972141e-196 0 1 1 0
"tree_3897" 4005.7632 8185.263 73192.897 376.1 0.692452830188679 -104.337166011211 0.892756021663518 0.0459484319563098 7.63286153605194e-05 1.82221968818151e-85 6.31158069202397e-197 0 1 1 0
"tree_3898" 4005.7632 8206.963 73192.897 376.1 0.694339622641509 -104.878885501769 0.892458013499275 0.0458269398801969 4.00686858393974e-05 1.95809239376448e-85 1.44542653578769e-196 0 1 1 0
"tree_3899" 4005.7632 8224.863 73192.897 376.1 0.694339622641509 -105.3257416714 0.892212191096513 0.0457272054257925 4.00686858393974e-05 2.07774364681206e-85 2.85928604275677e-196 0 1 1 0
"tree_3900" 4005.7632 8213.363 73192.897 376.1 0.694339622641509 -105.038655305436 0.892370121690467 0.0457912307053761 4.00686858393974e-05 2.00006209845669e-85 1.84493911443424e-196 0 1 1 0
"tree_3901" 4005.7632 8224.863 73192.897 376.1 0.694339622641509 -105.3257416714 0.892212191096513 0.0457272054257925 4.00686858393974e-05 2.07774364681206e-85 2.85928604275677e-196 0 1 1 0
"tree_3902" 4005.7632 8156.863 73192.897 376.1 0.692452830188679 -103.628187507439 0.893146041565108 0.0461084120206506 7.63286153605194e-05 1.65850309258492e-85 2.12815579715868e-197 0 1 1 0
"tree_3903" 4005.7632 8257.163 73192.897 376.1 0.692452830188679 -106.132079899281 0.891768612123931 0.0455483317938619 7.63286153605194e-05 2.31239946319301e-85 9.761856037031e-196 0 1 1 0
"tree_3904" 4005.7632 8277.163 73192.897 376.1 0.692452830188679 -106.63136053574 0.891493950221403 0.0454382739593264 7.63286153605194e-05 2.47076212627625e-85 2.08394200634875e-195 0 1 1 0
"tree_3905" 4005.7632 8253.463 73192.897 376.1 0.692452830188679 -106.039712981536 0.891819424575898 0.0455687509594458 7.63286153605194e-05 2.28423206251693e-85 8.48264118865342e-196 0 1 1 0
"tree_3906" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3907" 4005.7632 8280.763 73192.897 376.1 0.694339622641509 -106.721231050303 0.891444511078948 0.0454185200083615 4.00686858393974e-05 2.50039523923679e-85 2.38836436122216e-195 0 1 1 0
"tree_3908" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3909" 4005.7632 8280.463 73192.897 376.1 0.692452830188679 -106.713741840756 0.891448631007486 0.0454201655148994 7.63286153605194e-05 2.49791233232406e-85 2.36138500545791e-195 0 1 1 0
"tree_3910" 4005.7632 8216.063 73192.897 376.1 0.690566037735849 -105.106058191358 0.892333042333625 0.0457761825828259 0.000141879755724748 2.01803606333043e-85 2.04491291875123e-196 0 1 1 0
"tree_3911" 4005.7632 8250.763 73192.897 376.1 0.692452830188679 -105.972310095614 0.89185650393274 0.0455836629897138 7.63286153605194e-05 2.26389369533579e-85 7.65601240591206e-196 0 1 1 0
"tree_3912" 4005.7632 8098.783 73192.897 376.1 0.688679245283019 -102.178276539162 0.893943659730048 0.0464390760932846 0.000257393643610725 1.36796070780249e-85 2.28192276400113e-198 0 1 1 0
"tree_3913" 4005.7632 8127.743 73192.897 376.1 0.690566037735849 -102.901234900755 0.893545949295188 0.0462736087989003 0.000141879755724748 1.50586126907619e-85 6.95851312370728e-198 0 1 1 0
"tree_3914" 4005.7632 8182.903 73192.897 376.1 0.690566037735849 -104.278250896109 0.892788431768016 0.0459616837691954 0.000141879755724748 1.80802185097895e-85 5.76706651437821e-197 0 1 1 0
"tree_3915" 4005.7632 8194.403 73192.897 376.1 0.690566037735849 -104.565337262073 0.892630501174063 0.0458971812833711 0.000141879755724748 1.8782633905507e-85 8.94960118805416e-197 0 1 1 0
"tree_3916" 4005.7632 8265.563 73192.897 376.1 0.692452830188679 -106.341777766594 0.891653254124869 0.0455020426315788 7.63286153605194e-05 2.37763976040318e-85 1.34257803928304e-195 0 1 1 0
"tree_3917" 4005.7632 8270.063 73192.897 376.1 0.694339622641509 -106.454115909797 0.8915914551968 0.0454772835466912 4.00686858393974e-05 2.41334180221316e-85 1.59235268754412e-195 0 1 1 0
"tree_3918" 4005.7632 8399.903 73192.897 376.1 0.694339622641509 -109.695445801689 0.88980835012559 0.0447743265606758 4.00686858393974e-05 3.70913113968653e-85 2.11874280879711e-193 0 1 1 0
"tree_3919" 4005.7632 8399.903 73192.897 376.1 0.694339622641509 -109.695445801689 0.88980835012559 0.0447743265606758 4.00686858393974e-05 3.70913113968653e-85 2.11874280879711e-193 0 1 1 0
"tree_3920" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3921" 4005.7632 8261.063 73192.897 376.1 0.692452830188679 -106.229439623391 0.891715053052938 0.0455268286902061 7.63286153605194e-05 2.34246452881996e-85 1.13189739585526e-195 0 1 1 0
"tree_3922" 4005.7632 8249.263 73192.897 376.1 0.690566037735849 -105.93486404788 0.891877103575429 0.0455919516688945 0.000141879755724748 2.25267275207947e-85 7.23201772592767e-196 0 1 1 0
"tree_3923" 4005.7632 8310.563 73192.897 376.1 0.694339622641509 -107.465159198627 0.891035264844181 0.0452556583711597 4.00686858393974e-05 2.75970451255715e-85 7.36999986132107e-195 0 1 1 0
"tree_3924" 4005.7632 8383.863 73192.897 376.1 0.69622641509434 -109.295022731249 0.890028628971417 0.0448599887665149 2.05201885202801e-05 3.51742586902939e-85 1.16180815072553e-193 0 1 1 0
"tree_3925" 4005.7632 8768.663 73192.897 376.1 0.694339622641509 -118.90118217672 0.884744133966782 0.0428913735195434 4.00686858393974e-05 1.25386426221181e-84 1.64285808214935e-187 0 1 1 0
"tree_3926" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3927" 4005.7632 8171.863 73192.897 376.1 0.692452830188679 -104.002647984784 0.892940045138212 0.0460237769526973 7.63286153605194e-05 1.74305635569958e-85 3.78038302054212e-197 0 1 1 0
"tree_3928" 4005.7632 8249.563 73192.897 376.1 0.692452830188679 -105.942353257427 0.891872983646891 0.0455902936919204 7.63286153605194e-05 2.25491249414323e-85 7.31490016607107e-196 0 1 1 0
"tree_3929" 4005.7632 8268.963 73192.897 376.1 0.692452830188679 -106.426655474792 0.891606561601439 0.045483333278913 7.63286153605194e-05 2.40456556451518e-85 1.52731642365722e-195 0 1 1 0
"tree_3930" 4005.7632 8261.063 73192.897 376.1 0.692452830188679 -106.229439623391 0.891715053052938 0.0455268286902061 7.63286153605194e-05 2.34246452881996e-85 1.13189739585526e-195 0 1 1 0
"tree_3931" 4005.7632 8280.463 73192.897 376.1 0.692452830188679 -106.713741840756 0.891448631007486 0.0454201655148994 7.63286153605194e-05 2.49791233232406e-85 2.36138500545791e-195 0 1 1 0
"tree_3932" 4005.7632 8298.763 73192.897 376.1 0.694339622641509 -107.170583623116 0.891197315366673 0.0453200073312131 4.00686858393974e-05 2.65396319737285e-85 4.71913170675736e-195 0 1 1 0
"tree_3933" 4005.7632 8280.763 73192.897 376.1 0.694339622641509 -106.721231050303 0.891444511078948 0.0454185200083615 4.00686858393974e-05 2.50039523923679e-85 2.38836436122216e-195 0 1 1 0
"tree_3934" 4005.7632 8201.663 73192.897 376.1 0.694339622641509 -104.746576133107 0.892530798903445 0.0458565537257505 4.00686858393974e-05 1.92400199179119e-85 1.18079812919346e-196 0 1 1 0
"tree_3935" 4005.7632 8266.613 73192.897 376.1 0.692452830188679 -106.367990000008 0.891638834374986 0.0454962631007403 7.63286153605194e-05 2.38592282911234e-85 1.39711579859318e-195 0 1 1 0
"tree_3936" 4005.7632 8266.613 73192.897 376.1 0.692452830188679 -106.367990000008 0.891638834374986 0.0454962631007403 7.63286153605194e-05 2.38592282911234e-85 1.39711579859318e-195 0 1 1 0
"tree_3937" 4005.7632 8210.813 73192.897 376.1 0.690566037735849 -104.974997024287 0.892405141083039 0.0458054519083555 0.000141879755724748 1.98323332754406e-85 1.67402237153581e-196 0 1 1 0
"tree_3938" 4005.7632 8205.313 73192.897 376.1 0.692452830188679 -104.837694849261 0.892480673106234 0.0458361551838425 7.63286153605194e-05 1.94741525555573e-85 1.35725248935491e-196 0 1 1 0
"tree_3939" 4005.7632 8225.013 73192.897 376.1 0.692452830188679 -105.329486276173 0.892210131132244 0.0457263714963125 7.63286153605194e-05 2.07877651624197e-85 2.87566329748487e-196 0 1 1 0
"tree_3940" 4005.7632 8267.583 73192.897 376.1 0.692452830188679 -106.392205110876 0.891625513272714 0.0454909252196198 7.63286153605194e-05 2.3936003797178e-85 1.44945965814052e-195 0 1 1 0
"tree_3941" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3942" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3943" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3944" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3945" 4005.7632 8264.413 73192.897 376.1 0.692452830188679 -106.313069129998 0.891669047184264 0.0455083742789718 7.63286153605194e-05 2.36860073320722e-85 1.28527982062968e-195 0 1 1 0
"tree_3946" 4005.7632 8259.213 73192.897 376.1 0.690566037735849 -106.183256164518 0.891740459278922 0.0455370263486364 0.000141879755724748 2.32815459633378e-85 1.05516619402421e-195 0 1 1 0
"tree_3947" 4005.7632 8317.613 73192.897 376.1 0.692452830188679 -107.641155622978 0.89093844652354 0.0452172997228893 7.63286153605194e-05 2.8248750028785e-85 9.61682886965456e-195 0 1 1 0
"tree_3948" 4005.7632 8254.413 73192.897 376.1 0.692452830188679 -106.063428811768 0.891806378135528 0.0455635064540628 7.63286153605194e-05 2.29143141194779e-85 8.79418728314407e-196 0 1 1 0
"tree_3949" 4005.7632 8261.063 73192.897 376.1 0.692452830188679 -106.229439623391 0.891715053052938 0.0455268286902061 7.63286153605194e-05 2.34246452881996e-85 1.13189739585526e-195 0 1 1 0
"tree_3950" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3951" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3952" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3953" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3954" 4005.7632 8286.313 73192.897 376.1 0.694339622641509 -106.85978142692 0.891368292400996 0.0453880996288699 4.00686858393974e-05 2.54677559460319e-85 2.94679113935869e-195 0 1 1 0
"tree_3955" 4005.7632 8305.413 73192.897 376.1 0.694339622641509 -107.336594434738 0.891105990284082 0.0452837203881372 4.00686858393974e-05 2.71304755728901e-85 6.06733129156667e-195 0 1 1 0
"tree_3956" 4005.7632 8293.913 73192.897 376.1 0.694339622641509 -107.049508068775 0.891263920878036 0.0453465089397489 4.00686858393974e-05 2.61168256170234e-85 3.92845815852692e-195 0 1 1 0
"tree_3957" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3958" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3959" 4005.7632 8315.493 73192.897 376.1 0.692452830188679 -107.588231875514 0.890967560685208 0.0452288276834579 7.63286153605194e-05 2.80511787477323e-85 8.87746523476528e-195 0 1 1 0
"tree_3960" 4005.7632 8278.413 73192.897 376.1 0.694339622641509 -106.662565575519 0.891476783852495 0.0454314130015016 4.00686858393974e-05 2.48101149163432e-85 2.18498644066106e-195 0 1 1 0
"tree_3961" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3962" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3963" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3964" 4005.7632 8260.713 73192.897 376.1 0.692452830188679 -106.220702212253 0.891719859636232 0.0455287576266117 7.63286153605194e-05 2.33975053213678e-85 1.11696567642268e-195 0 1 1 0
"tree_3965" 4005.7632 8260.713 73192.897 376.1 0.692452830188679 -106.220702212253 0.891719859636232 0.0455287576266117 7.63286153605194e-05 2.33975053213678e-85 1.11696567642268e-195 0 1 1 0
"tree_3966" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
"tree_3967" 4005.7632 8260.713 73192.897 376.1 0.692452830188679 -106.220702212253 0.891719859636232 0.0455287576266117 7.63286153605194e-05 2.33975053213678e-85 1.11696567642268e-195 0 1 1 0
"tree_3968" 4005.7632 8260.713 73192.897 376.1 0.692452830188679 -106.220702212253 0.891719859636232 0.0455287576266117 7.63286153605194e-05 2.33975053213678e-85 1.11696567642268e-195 0 1 1 0
"tree_3969" 4005.7632 8267.713 73192.897 376.1 0.690566037735849 -106.395450435013 0.891623727970347 0.0454902099286707 0.000141879755724748 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3970" 4005.7632 8252.813 73192.897 376.1 0.690566037735849 -106.023486360851 0.891828351087731 0.0455723400009185 0.000141879755724748 2.27931919512966e-85 8.27584524117465e-196 0 1 1 0
"tree_3971" 4005.7632 8272.213 73192.897 376.1 0.692452830188679 -106.507788578217 0.891561929042278 0.0454654637156949 7.63286153605194e-05 2.4305877113487e-85 1.7275511435695e-195 0 1 1 0
"tree_3972" 4005.7632 8258.213 73192.897 376.1 0.690566037735849 -106.158292132695 0.891754192374048 0.0455425404987738 0.000141879755724748 2.32045583524857e-85 1.01587328227992e-195 0 1 1 0
"tree_3973" 4005.7632 8269.713 73192.897 376.1 0.690566037735849 -106.445378498659 0.891596261780095 0.045479208286914 0.000141879755724748 2.41054590300901e-85 1.57136518663563e-195 0 1 1 0
"tree_3974" 4005.7632 8297.213 73192.897 376.1 0.692452830188679 -107.13188937379 0.891218601664119 0.0453284735488893 7.63286153605194e-05 2.64037712587603e-85 4.45055592662641e-195 0 1 1 0
"tree_3975" 4005.7632 8267.713 73192.897 376.1 0.692452830188679 -106.395450435013 0.891623727970347 0.0454902099286707 7.63286153605194e-05 2.39463120055526e-85 1.45662186858654e-195 0 1 1 0
"tree_3976" 4005.7632 8256.213 73192.897 376.1 0.692452830188679 -106.108364069049 0.891781658564301 0.0455535728063217 7.63286153605194e-05 2.30513440678229e-85 9.41612074437923e-196 0 1 1 0
